x,y,PM25
2.48438,50.992275,9.79697513580322
2.51563,50.992275,9.77138042449951
2.54688,50.992275,9.7440299987793
2.57813,50.992275,9.70521545410156
2.60938,50.992275,9.71808624267578
1.82813,50.97665,9.65444469451904
1.85938,50.97665,9.60737991333008
1.89063,50.97665,9.58474159240723
1.92188,50.97665,9.43301296234131
1.95313,50.97665,9.3846435546875
1.98438,50.97665,9.34326171875
2.01563,50.97665,9.35312461853027
2.04688,50.97665,9.37372875213623
2.07813,50.97665,9.39356136322021
2.10938,50.97665,9.42023944854736
2.14063,50.97665,9.44958209991455
2.17188,50.97665,9.48328876495361
2.20313,50.97665,9.51292610168457
2.23438,50.97665,9.54783153533936
2.26563,50.97665,9.54776191711426
2.29688,50.97665,9.55599880218506
2.32813,50.97665,9.59535884857178
2.35938,50.97665,9.64095687866211
2.39063,50.97665,9.6821813583374
2.42188,50.97665,9.70049285888672
2.45313,50.97665,9.72809219360352
2.48438,50.97665,9.73202705383301
2.51563,50.97665,9.73311614990234
2.54688,50.97665,9.73476696014404
2.57813,50.97665,9.72968578338623
2.60938,50.97665,9.75387191772461
1.76563,50.961025,9.63851261138916
1.79688,50.961025,9.53037357330322
1.82813,50.961025,9.47683715820312
1.85938,50.961025,9.59994029998779
1.89063,50.961025,9.74137210845947
1.92188,50.961025,9.5222864151001
1.95313,50.961025,9.45148849487305
1.98438,50.961025,9.40509700775146
2.01563,50.961025,9.40638637542725
2.04688,50.961025,9.41946792602539
2.07813,50.961025,9.4330997467041
2.10938,50.961025,9.4538631439209
2.14063,50.961025,9.47622966766357
2.17188,50.961025,9.50295639038086
2.20313,50.961025,9.5213098526001
2.23438,50.961025,9.54430484771729
2.26563,50.961025,9.54399585723877
2.29688,50.961025,9.54990386962891
2.32813,50.961025,9.58680725097656
2.35938,50.961025,9.62492656707764
2.39063,50.961025,9.66289329528809
2.42188,50.961025,9.68538475036621
2.45313,50.961025,9.71827507019043
2.48438,50.961025,9.73563385009766
2.51563,50.961025,9.75075721740723
2.54688,50.961025,9.76694869995117
2.57813,50.961025,9.76233959197998
2.60938,50.961025,9.77578639984131
2.64063,50.961025,9.78665447235107
1.73438,50.9454,9.42861747741699
1.76563,50.9454,9.41121768951416
1.79688,50.9454,9.25911998748779
1.82813,50.9454,9.28940868377686
1.85938,50.9454,9.53459167480469
1.89063,50.9454,9.65596485137939
1.92188,50.9454,9.53638648986816
1.95313,50.9454,9.48897171020508
1.98438,50.9454,9.45223617553711
2.01563,50.9454,9.45119190216064
2.04688,50.9454,9.45995426177979
2.07813,50.9454,9.46908760070801
2.10938,50.9454,9.48470401763916
2.14063,50.9454,9.50078296661377
2.17188,50.9454,9.52092361450195
2.20313,50.9454,9.52814197540283
2.23438,50.9454,9.53936576843262
2.26563,50.9454,9.53871250152588
2.29688,50.9454,9.54253196716309
2.32813,50.9454,9.57929611206055
2.35938,50.9454,9.61549377441406
2.39063,50.9454,9.65497016906738
2.42188,50.9454,9.68375015258789
2.45313,50.9454,9.72072887420654
2.48438,50.9454,9.74781894683838
2.51563,50.9454,9.77164173126221
2.54688,50.9454,9.79674625396729
2.57813,50.9454,9.78850173950195
2.60938,50.9454,9.79196357727051
2.64063,50.9454,9.79542636871338
1.70313,50.929775,9.43010330200195
1.73438,50.929775,9.32302761077881
1.76563,50.929775,9.29354000091553
1.79688,50.929775,9.21037292480469
1.82813,50.929775,9.21798801422119
1.85938,50.929775,9.34333229064941
1.89063,50.929775,9.43084907531738
1.92188,50.929775,9.42585754394531
1.95313,50.929775,9.4318323135376
1.98438,50.929775,9.4272632598877
2.01563,50.929775,9.43976402282715
2.04688,50.929775,9.45847320556641
2.07813,50.929775,9.4658670425415
2.10938,50.929775,9.47801876068115
2.14063,50.929775,9.49530792236328
2.17188,50.929775,9.51632213592529
2.20313,50.929775,9.51688766479492
2.23438,50.929775,9.52068042755127
2.26563,50.929775,9.52544021606445
2.29688,50.929775,9.53310966491699
2.32813,50.929775,9.57053089141846
2.35938,50.929775,9.60697174072266
2.39063,50.929775,9.64499092102051
2.42188,50.929775,9.67581653594971
2.45313,50.929775,9.7100658416748
2.48438,50.929775,9.73809432983398
2.51563,50.929775,9.7675952911377
2.54688,50.929775,9.79838085174561
2.57813,50.929775,9.78952217102051
2.60938,50.929775,9.78866672515869
1.67188,50.91415,9.35496425628662
1.70313,50.91415,9.28555107116699
1.73438,50.91415,9.21378231048584
1.76563,50.91415,9.20284175872803
1.79688,50.91415,9.17214107513428
1.82813,50.91415,9.14010429382324
1.85938,50.91415,9.16189575195312
1.89063,50.91415,9.26124954223633
1.92188,50.91415,9.32745742797852
1.95313,50.91415,9.37005805969238
1.98438,50.91415,9.39648246765137
2.01563,50.91415,9.42354106903076
2.04688,50.91415,9.45343971252441
2.07813,50.91415,9.45972537994385
2.10938,50.91415,9.4692907333374
2.14063,50.91415,9.48819255828857
2.17188,50.91415,9.51034832000732
2.20313,50.91415,9.50445079803467
2.23438,50.91415,9.5011568069458
2.26563,50.91415,9.51199722290039
2.29688,50.91415,9.52463150024414
2.32813,50.91415,9.56418800354004
2.35938,50.91415,9.60295581817627
2.39063,50.91415,9.64109420776367
2.42188,50.91415,9.67479133605957
2.45313,50.91415,9.70582103729248
2.48438,50.91415,9.73253726959229
2.51563,50.91415,9.76504707336426
2.54688,50.91415,9.79873180389404
2.57813,50.91415,9.78737735748291
2.60938,50.91415,9.78177928924561
1.67188,50.898525,9.23291015625
1.70313,50.898525,9.21210479736328
1.73438,50.898525,9.18829250335693
1.76563,50.898525,9.19367122650146
1.79688,50.898525,9.19292831420898
1.82813,50.898525,9.1712589263916
1.85938,50.898525,9.17493534088135
1.89063,50.898525,9.24025630950928
1.92188,50.898525,9.29310894012451
1.95313,50.898525,9.33643054962158
1.98438,50.898525,9.3660945892334
2.01563,50.898525,9.39705276489258
2.04688,50.898525,9.42806053161621
2.07813,50.898525,9.4418249130249
2.10938,50.898525,9.45763206481934
2.14063,50.898525,9.47361755371094
2.17188,50.898525,9.49243259429932
2.20313,50.898525,9.50054931640625
2.23438,50.898525,9.51049041748047
2.26563,50.898525,9.51524257659912
2.29688,50.898525,9.52163791656494
2.32813,50.898525,9.55365562438965
2.35938,50.898525,9.58491897583008
2.39063,50.898525,9.63443851470947
2.42188,50.898525,9.68117427825928
2.45313,50.898525,9.71193695068359
2.48438,50.898525,9.73971080780029
2.51563,50.898525,9.765869140625
2.54688,50.898525,9.79330921173096
2.57813,50.898525,9.78719997406006
2.60938,50.898525,9.78542327880859
1.57813,50.8829,9.5253381729126
1.60938,50.8829,9.34562683105469
1.64063,50.8829,9.22743797302246
1.67188,50.8829,9.11033058166504
1.70313,50.8829,9.14046192169189
1.73438,50.8829,9.1683406829834
1.76563,50.8829,9.19185829162598
1.79688,50.8829,9.21419429779053
1.82813,50.8829,9.19344902038574
1.85938,50.8829,9.18540096282959
1.89063,50.8829,9.23113536834717
1.92188,50.8829,9.27162933349609
1.95313,50.8829,9.30951881408691
1.98438,50.8829,9.33800792694092
2.01563,50.8829,9.37087440490723
2.04688,50.8829,9.40215682983398
2.07813,50.8829,9.42286205291748
2.10938,50.8829,9.44484424591064
2.14063,50.8829,9.458176612854
2.17188,50.8829,9.47372341156006
2.20313,50.8829,9.49601936340332
2.23438,50.8829,9.51967525482178
2.26563,50.8829,9.5188684463501
2.29688,50.8829,9.51935005187988
2.32813,50.8829,9.54478645324707
2.35938,50.8829,9.56972408294678
2.39063,50.8829,9.63117027282715
2.42188,50.8829,9.69098091125488
2.45313,50.8829,9.72070693969727
2.48438,50.8829,9.74883937835693
2.51563,50.8829,9.76744556427002
2.54688,50.8829,9.78719902038574
2.57813,50.8829,9.78526782989502
2.60938,50.8829,9.78679180145264
1.57813,50.867275,9.47243213653564
1.60938,50.867275,9.26734447479248
1.64063,50.867275,9.17857265472412
1.67188,50.867275,9.09022808074951
1.70313,50.867275,9.11142253875732
1.73438,50.867275,9.13152980804443
1.76563,50.867275,9.16292476654053
1.79688,50.867275,9.1949520111084
1.82813,50.867275,9.17772674560547
1.85938,50.867275,9.16714859008789
1.89063,50.867275,9.21631145477295
1.92188,50.867275,9.26284980773926
1.95313,50.867275,9.29473972320557
1.98438,50.867275,9.3203067779541
2.01563,50.867275,9.35075759887695
2.04688,50.867275,9.37894630432129
2.07813,50.867275,9.40318584442139
2.10938,50.867275,9.42790126800537
2.14063,50.867275,9.42921829223633
2.17188,50.867275,9.43212223052979
2.20313,50.867275,9.4578857421875
2.23438,50.867275,9.48479080200195
2.26563,50.867275,9.49054336547852
2.29688,50.867275,9.49712085723877
2.32813,50.867275,9.52860736846924
2.35938,50.867275,9.55996131896973
2.39063,50.867275,9.61672878265381
2.42188,50.867275,9.67249584197998
2.45313,50.867275,9.70308303833008
2.48438,50.867275,9.73272800445557
2.51563,50.867275,9.75387477874756
2.54688,50.867275,9.7756872177124
2.57813,50.867275,9.77912330627441
2.60938,50.867275,9.78545761108398
1.57813,50.85165,9.41903591156006
1.60938,50.85165,9.18854141235352
1.64063,50.85165,9.12947845458984
1.67188,50.85165,9.07095241546631
1.70313,50.85165,9.08394241333008
1.73438,50.85165,9.09682273864746
1.76563,50.85165,9.13541126251221
1.79688,50.85165,9.17502403259277
1.82813,50.85165,9.16025257110596
1.85938,50.85165,9.14906024932861
1.89063,50.85165,9.20507907867432
1.92188,50.85165,9.25959777832031
1.95313,50.85165,9.28494167327881
1.98438,50.85165,9.30600357055664
2.01563,50.85165,9.33228492736816
2.04688,50.85165,9.35641002655029
2.07813,50.85165,9.38369560241699
2.10938,50.85165,9.4110279083252
2.14063,50.85165,9.39981651306152
2.17188,50.85165,9.39019870758057
2.20313,50.85165,9.41961002349854
2.23438,50.85165,9.44967555999756
2.26563,50.85165,9.46238994598389
2.29688,50.85165,9.47551250457764
2.32813,50.85165,9.51342296600342
2.35938,50.85165,9.55140686035156
2.39063,50.85165,9.6037015914917
2.42188,50.85165,9.65557193756104
2.45313,50.85165,9.68680286407471
2.48438,50.85165,9.71745681762695
2.51563,50.85165,9.74037265777588
2.54688,50.85165,9.76389408111572
2.57813,50.85165,9.77212142944336
2.60938,50.85165,9.78285598754883
1.57813,50.836025,9.4198579788208
1.60938,50.836025,9.18677043914795
1.64063,50.836025,9.12518882751465
1.67188,50.836025,9.06428146362305
1.70313,50.836025,9.0770378112793
1.73438,50.836025,9.08984279632568
1.76563,50.836025,9.09958362579346
1.79688,50.836025,9.11038970947266
1.82813,50.836025,9.10612869262695
1.85938,50.836025,9.10383892059326
1.89063,50.836025,9.16205310821533
1.92188,50.836025,9.21922397613525
1.95313,50.836025,9.2538595199585
1.98438,50.836025,9.2855052947998
2.01563,50.836025,9.30651473999023
2.04688,50.836025,9.32565879821777
2.07813,50.836025,9.34888076782227
2.10938,50.836025,9.37184906005859
2.14063,50.836025,9.36551666259766
2.17188,50.836025,9.36032581329346
2.20313,50.836025,9.37801551818848
2.23438,50.836025,9.39610767364502
2.26563,50.836025,9.43429279327393
2.29688,50.836025,9.47325038909912
2.32813,50.836025,9.51016998291016
2.35938,50.836025,9.54726314544678
2.39063,50.836025,9.58909893035889
2.42188,50.836025,9.63081550598145
2.45313,50.836025,9.66157150268555
2.48438,50.836025,9.69209766387939
2.51563,50.836025,9.72347545623779
2.54688,50.836025,9.75551891326904
2.57813,50.836025,9.77003765106201
2.60938,50.836025,9.78656196594238
2.64063,50.836025,9.80913734436035
1.57813,50.8204,9.42016792297363
1.60938,50.8204,9.1847038269043
1.64063,50.8204,9.12096214294434
1.67188,50.8204,9.05800533294678
1.70313,50.8204,9.07082653045654
1.73438,50.8204,9.08377361297607
1.76563,50.8204,9.06431674957275
1.79688,50.8204,9.04577827453613
1.82813,50.8204,9.05192852020264
1.85938,50.8204,9.059250831604
1.89063,50.8204,9.12061882019043
1.92188,50.8204,9.18126583099365
1.95313,50.8204,9.22527694702148
1.98438,50.8204,9.26730155944824
2.01563,50.8204,9.28253841400146
2.04688,50.8204,9.29618263244629
2.07813,50.8204,9.31477355957031
2.10938,50.8204,9.33316516876221
2.14063,50.8204,9.33170795440674
2.17188,50.8204,9.33097648620605
2.20313,50.8204,9.33641147613525
2.23438,50.8204,9.34270572662354
2.26563,50.8204,9.40669822692871
2.29688,50.8204,9.47143268585205
2.32813,50.8204,9.50767230987549
2.35938,50.8204,9.54393577575684
2.39063,50.8204,9.5754861831665
2.42188,50.8204,9.60696792602539
2.45313,50.8204,9.63698482513428
2.48438,50.8204,9.66689109802246
2.51563,50.8204,9.70632266998291
2.54688,50.8204,9.74653148651123
2.57813,50.8204,9.76734066009521
2.60938,50.8204,9.78955841064453
2.64063,50.8204,9.81070327758789
2.67188,50.8204,9.83376693725586
2.70313,50.8204,9.85904407501221
2.73438,50.8204,9.88671875
1.60938,50.804775,9.17964935302734
1.64063,50.804775,9.11014842987061
1.67188,50.804775,9.04167938232422
1.70313,50.804775,9.04710292816162
1.73438,50.804775,9.05278015136719
1.76563,50.804775,9.04057312011719
1.79688,50.804775,9.02894878387451
1.82813,50.804775,9.03077602386475
1.85938,50.804775,9.03324890136719
1.89063,50.804775,9.08635234832764
1.92188,50.804775,9.13881874084473
1.95313,50.804775,9.17337894439697
1.98438,50.804775,9.20641231536865
2.01563,50.804775,9.2193021774292
2.04688,50.804775,9.23087596893311
2.07813,50.804775,9.26763439178467
2.10938,50.804775,9.30436134338379
2.14063,50.804775,9.31430244445801
2.17188,50.804775,9.3248233795166
2.20313,50.804775,9.32954597473145
2.23438,50.804775,9.33518218994141
2.26563,50.804775,9.37853622436523
2.29688,50.804775,9.42274379730225
2.32813,50.804775,9.45889282226562
2.35938,50.804775,9.49543380737305
2.39063,50.804775,9.53452587127686
2.42188,50.804775,9.57359504699707
2.45313,50.804775,9.59216976165771
2.48438,50.804775,9.61077117919922
2.51563,50.804775,9.65375137329102
2.54688,50.804775,9.6974515914917
2.57813,50.804775,9.72786808013916
2.60938,50.804775,9.75924015045166
2.64063,50.804775,9.78126049041748
2.67188,50.804775,9.8046350479126
2.70313,50.804775,9.82931518554688
2.73438,50.804775,9.85608673095703
3.10938,50.804775,10.4109048843384
1.60938,50.78915,9.17399883270264
1.64063,50.78915,9.09918594360352
1.67188,50.78915,9.02530479431152
1.70313,50.78915,9.02350044250488
1.73438,50.78915,9.02196025848389
1.76563,50.78915,9.01707458496094
1.79688,50.78915,9.0124454498291
1.82813,50.78915,9.01006603240967
1.85938,50.78915,9.00805473327637
1.89063,50.78915,9.05315685272217
1.92188,50.78915,9.09770488739014
1.95313,50.78915,9.12292766571045
1.98438,50.78915,9.14687538146973
2.01563,50.78915,9.15727710723877
2.04688,50.78915,9.16663932800293
2.07813,50.78915,9.22144508361816
2.10938,50.78915,9.27626037597656
2.14063,50.78915,9.2974910736084
2.17188,50.78915,9.31925582885742
2.20313,50.78915,9.32348728179932
2.23438,50.78915,9.32823753356934
2.26563,50.78915,9.35109996795654
2.29688,50.78915,9.37456035614014
2.32813,50.78915,9.41072940826416
2.35938,50.78915,9.4473819732666
2.39063,50.78915,9.49407386779785
2.42188,50.78915,9.5407829284668
2.45313,50.78915,9.54776763916016
2.48438,50.78915,9.55481719970703
2.51563,50.78915,9.60127830505371
2.54688,50.78915,9.64826583862305
2.57813,50.78915,9.68782520294189
2.60938,50.78915,9.7283821105957
2.64063,50.78915,9.7509651184082
2.67188,50.78915,9.77490139007568
2.70313,50.78915,9.79894638061523
2.73438,50.78915,9.82474803924561
2.76563,50.78915,9.8559627532959
3.04688,50.78915,10.3156719207764
3.07813,50.78915,10.336838722229
3.10938,50.78915,10.3590869903564
3.14063,50.78915,10.4335374832153
1.60938,50.773525,9.14030742645264
1.64063,50.773525,9.07316970825195
1.67188,50.773525,9.00717067718506
1.70313,50.773525,9.01068878173828
1.73438,50.773525,9.01445388793945
1.76563,50.773525,9.0098237991333
1.79688,50.773525,9.0052080154419
1.82813,50.773525,8.99553108215332
1.85938,50.773525,8.98599338531494
1.89063,50.773525,9.03965377807617
1.92188,50.773525,9.09270000457764
1.95313,50.773525,9.1157341003418
1.98438,50.773525,9.13766098022461
2.01563,50.773525,9.13229656219482
2.04688,50.773525,9.12618064880371
2.07813,50.773525,9.18592166900635
2.10938,50.773525,9.24540519714355
2.14063,50.773525,9.28003883361816
2.17188,50.773525,9.31504249572754
2.20313,50.773525,9.33787536621094
2.23438,50.773525,9.36128044128418
2.26563,50.773525,9.36604881286621
2.29688,50.773525,9.37155342102051
2.32813,50.773525,9.38271903991699
2.35938,50.773525,9.39448165893555
2.39063,50.773525,9.4513463973999
2.42188,50.773525,9.50822734832764
2.45313,50.773525,9.53307437896729
2.48438,50.773525,9.55797672271729
2.51563,50.773525,9.59418773651123
2.54688,50.773525,9.63058185577393
2.57813,50.773525,9.67435741424561
2.60938,50.773525,9.7189474105835
2.64063,50.773525,9.7515811920166
2.67188,50.773525,9.78520488739014
2.70313,50.773525,9.8108377456665
2.73438,50.773525,9.83747863769531
2.76563,50.773525,9.85537433624268
2.98438,50.773525,10.1614379882813
3.01563,50.773525,10.2123737335205
3.04688,50.773525,10.2683038711548
3.07813,50.773525,10.2968683242798
3.10938,50.773525,10.3305959701538
3.14063,50.773525,10.4346895217896
3.17188,50.773525,10.5212125778198
1.57813,50.7579,9.30630207061768
1.60938,50.7579,9.10562515258789
1.64063,50.7579,9.04653739929199
1.67188,50.7579,8.98878383636475
1.70313,50.7579,8.99802398681641
1.73438,50.7579,9.00718593597412
1.76563,50.7579,9.00294494628906
1.79688,50.7579,8.99836826324463
1.82813,50.7579,8.98152160644531
1.85938,50.7579,8.96456336975098
1.89063,50.7579,9.02695655822754
1.92188,50.7579,9.08875846862793
1.95313,50.7579,9.10967445373535
1.98438,50.7579,9.12971687316895
2.01563,50.7579,9.10857105255127
2.04688,50.7579,9.08676528930664
2.07813,50.7579,9.15135097503662
2.10938,50.7579,9.21549701690674
2.14063,50.7579,9.26333618164062
2.17188,50.7579,9.31168842315674
2.20313,50.7579,9.35300350189209
2.23438,50.7579,9.3952112197876
2.26563,50.7579,9.38216686248779
2.29688,50.7579,9.36947059631348
2.32813,50.7579,9.35541725158691
2.35938,50.7579,9.34233856201172
2.39063,50.7579,9.40924549102783
2.42188,50.7579,9.47619819641113
2.45313,50.7579,9.51884937286377
2.48438,50.7579,9.56160640716553
2.51563,50.7579,9.58728313446045
2.54688,50.7579,9.61307621002197
2.57813,50.7579,9.66093158721924
2.60938,50.7579,9.70947647094727
2.64063,50.7579,9.75217437744141
2.67188,50.7579,9.7953929901123
2.70313,50.7579,9.8220796585083
2.73438,50.7579,9.84979152679443
2.76563,50.7579,9.85443687438965
2.79688,50.7579,9.86040592193604
2.95313,50.7579,10.084734916687
2.98438,50.7579,10.1170129776001
3.01563,50.7579,10.1642589569092
3.04688,50.7579,10.2183647155762
3.07813,50.7579,10.2540588378906
3.10938,50.7579,10.3005180358887
3.14063,50.7579,10.440806388855
3.17188,50.7579,10.5595273971558
1.57813,50.742275,9.28331089019775
1.60938,50.742275,9.1670446395874
1.64063,50.742275,9.06006240844727
1.67188,50.742275,8.95427417755127
1.70313,50.742275,8.96484661102295
1.73438,50.742275,8.9749813079834
1.76563,50.742275,8.97722721099854
1.79688,50.742275,8.97875785827637
1.82813,50.742275,8.9743013381958
1.85938,50.742275,8.9695291519165
1.89063,50.742275,9.01440525054932
1.92188,50.742275,9.05871105194092
1.95313,50.742275,9.07779598236084
1.98438,50.742275,9.09615325927734
2.01563,50.742275,9.09555530548096
2.04688,50.742275,9.09417152404785
2.07813,50.742275,9.15230464935303
2.10938,50.742275,9.21003818511963
2.14063,50.742275,9.25108242034912
2.17188,50.742275,9.29267406463623
2.20313,50.742275,9.32792091369629
2.23438,50.742275,9.36411476135254
2.26563,50.742275,9.35647678375244
2.29688,50.742275,9.34868240356445
2.32813,50.742275,9.35600662231445
2.35938,50.742275,9.36440181732178
2.39063,50.742275,9.41988945007324
2.42188,50.742275,9.47528553009033
2.45313,50.742275,9.51468372344971
2.48438,50.742275,9.55416202545166
2.51563,50.742275,9.60609149932861
2.54688,50.742275,9.65817451477051
2.57813,50.742275,9.67909336090088
2.60938,50.742275,9.7005558013916
2.64063,50.742275,9.74530124664307
2.67188,50.742275,9.79038143157959
2.70313,50.742275,9.83123779296875
2.73438,50.742275,9.87285041809082
2.76563,50.742275,9.8539514541626
2.79688,50.742275,9.83593463897705
2.92188,50.742275,10.0216779708862
2.95313,50.742275,10.0529527664185
2.98438,50.742275,10.0874919891357
3.01563,50.742275,10.118260383606
3.04688,50.742275,10.157054901123
3.07813,50.742275,10.1836729049683
3.10938,50.742275,10.2265977859497
3.14063,50.742275,10.3935060501099
3.17188,50.742275,10.5571403503418
3.20313,50.742275,10.4646835327148
1.54688,50.72665,9.29707813262939
1.57813,50.72665,9.25820159912109
1.60938,50.72665,9.22791957855225
1.64063,50.72665,9.07377052307129
1.67188,50.72665,8.92021083831787
1.70313,50.72665,8.9322099685669
1.73438,50.72665,8.94319915771484
1.76563,50.72665,8.95187187194824
1.79688,50.72665,8.95961475372315
1.82813,50.72665,8.96762466430664
1.85938,50.72665,8.9751787185669
1.89063,50.72665,9.00257968902588
1.92188,50.72665,9.02943706512451
1.95313,50.72665,9.04675483703613
1.98438,50.72665,9.06339931488037
2.01563,50.72665,9.08338165283203
2.04688,50.72665,9.10253429412842
2.07813,50.72665,9.15413856506348
2.10938,50.72665,9.20548915863037
2.14063,50.72665,9.23952388763428
2.17188,50.72665,9.27434253692627
2.20313,50.72665,9.30338001251221
2.23438,50.72665,9.33331775665283
2.26563,50.72665,9.3303804397583
2.29688,50.72665,9.3281717300415
2.32813,50.72665,9.35726261138916
2.35938,50.72665,9.38718891143799
2.39063,50.72665,9.43103218078613
2.42188,50.72665,9.47492218017578
2.45313,50.72665,9.51118183135986
2.48438,50.72665,9.54746913909912
2.51563,50.72665,9.62533092498779
2.54688,50.72665,9.70353984832764
2.57813,50.72665,9.69769763946533
2.60938,50.72665,9.69178485870361
2.64063,50.72665,9.73858642578125
2.67188,50.72665,9.78538036346436
2.70313,50.72665,9.84049701690674
2.73438,50.72665,9.8960132598877
2.76563,50.72665,9.85323715209961
2.79688,50.72665,9.81120872497559
2.82813,50.72665,9.86447334289551
2.85938,50.72665,9.91853713989258
2.92188,50.72665,9.9870548248291
2.95313,50.72665,10.0203466415405
2.98438,50.72665,10.0561809539795
3.01563,50.72665,10.0687847137451
3.04688,50.72665,10.0893955230713
3.07813,50.72665,10.1026439666748
3.10938,50.72665,10.1340065002441
3.14063,50.72665,10.3077573776245
3.17188,50.72665,10.4854774475098
3.20313,50.72665,10.3443489074707
1.54688,50.711025,9.2448558807373
1.57813,50.711025,9.17926692962646
1.60938,50.711025,9.13021850585938
1.64063,50.711025,9.03080940246582
1.67188,50.711025,8.92982292175293
1.70313,50.711025,8.93873500823975
1.73438,50.711025,8.94605922698975
1.76563,50.711025,8.94961357116699
1.79688,50.711025,8.95208740234375
1.82813,50.711025,8.94962406158447
1.85938,50.711025,8.94656467437744
1.89063,50.711025,8.98603343963623
1.92188,50.711025,9.02481174468994
1.95313,50.711025,9.03223419189453
1.98438,50.711025,9.03908443450928
2.01563,50.711025,9.06248378753662
2.04688,50.711025,9.08515548706055
2.07813,50.711025,9.12676239013672
2.10938,50.711025,9.16813945770264
2.14063,50.711025,9.19461536407471
2.17188,50.711025,9.2220458984375
2.20313,50.711025,9.25492668151855
2.23438,50.711025,9.28876399993896
2.26563,50.711025,9.30697536468506
2.29688,50.711025,9.32619953155518
2.32813,50.711025,9.35655117034912
2.35938,50.711025,9.38768100738525
2.39063,50.711025,9.4328670501709
2.42188,50.711025,9.47832202911377
2.45313,50.711025,9.50385284423828
2.48438,50.711025,9.52962303161621
2.51563,50.711025,9.56936454772949
2.54688,50.711025,9.60926055908203
2.57813,50.711025,9.63045501708984
2.60938,50.711025,9.65124130249023
2.64063,50.711025,9.70151710510254
2.67188,50.711025,9.75157260894775
2.70313,50.711025,9.79440116882324
2.73438,50.711025,9.83695983886719
2.76563,50.711025,9.82290840148926
2.79688,50.711025,9.80945014953613
2.82813,50.711025,9.8789234161377
2.85938,50.711025,9.9486255645752
2.89063,50.711025,9.96103858947754
2.92188,50.711025,9.97453308105469
2.95313,50.711025,9.98261737823486
2.98438,50.711025,9.99196815490723
3.01563,50.711025,9.99489879608154
3.04688,50.711025,10.0044097900391
3.07813,50.711025,10.0203046798706
3.10938,50.711025,10.0531597137451
3.14063,50.711025,10.2058305740356
3.17188,50.711025,10.3344469070435
3.20313,50.711025,10.2628240585327
3.23438,50.711025,10.1555404663086
3.26563,50.711025,10.0583581924438
